8,361.95,77.4223,61102,
8,358.79,77.2518,182219,
8,386.44,75.2552,110950,
8,395.11,73.4451,193728,
8,341.89,79.0071,204108,
8,410.54,84.1322,94919,
8,332.37,80.0619,192895,
8,399.01,66.6274,128872,
8,341.46,74.6517,101348,
8,345.38,79.5117,163794,
8,396.54,80.6195,119499,
8,389.94,63.1962,122539,
8,357.6,71.3925,193961,
8,366.52,69.2583,123631,
8,402.95,83.0735,118325,
8,329.72,83.5932,117869,
8,347.27,67.9737,94329,
8,354.08,79.5089,209480,
8,410.52,81.4837,116219,
8,350.26,74.7641,98542,
8,414.65,84.5307,125536,
8,364.58,79.5793,230407,
8,339.43,67.0843,67502,
8,361.12,73.5963,110055,
8,353.06,76.9466,122794,
8,365.86,71.8941,184633,
8,356.62,79.9659,112456,
8,393.81,80.5455,113893,
8,371.47,81.2064,113464,
8,351.73,68.1583,96245,
8,359.81,87.9373,116245,
8,384.7,72.1931,191848,
8,341.47,77.3481,125963,
8,290.96,69.1311,115138,
8,341.67,65.5222,136341,
8,383.4,75.0109,83097,
8,351.16,73.4162,116969,
8,351.64,73.6978,195361,
8,391.97,80.1451,109849,
8,336.07,67.9279,132013,
8,375.56,71.2373,195373,
8,410.14,85.3013,210201,
8,379.7,78.0934,180870,
8,412.94,68.8299,209171,
8,361.91,82.1539,125853,
8,347.85,78.4107,194930,
8,372.46,77.811,107899,
8,400.93,69.5898,192565,
8,404.67,69.6709,117510,
8,380.2,73.3276,113197,
8,391.36,78.3396,199908,
8,322.59,69.1423,115236,
8,352.37,72.5606,88590,
8,369.59,77.9645,205280,
8,382.93,69.8446,147915,
8,404.3,84.8668,110543,
8,363.93,75.8405,115552,
8,387.15,75.6398,145221,
8,384.78,73.996,215328,
8,338.36,76.6382,192785,
8,403.11,67.1187,110331,
8,434.42,84.1737,177278,
8,382.18,84.5363,113286,
8,324.43,69.2271,119110,
8,353.02,69.2593,190857,
8,368.09,67.3753,91442,
8,394.77,71.4734,84130,
8,340.08,74.177,113834,
8,343.69,79.9391,107900,
8,353.49,68.3811,193444,
8,344.5,71.6769,83202,
8,340.68,76.8738,102403,
8,365.73,68.9968,112406,
8,382.75,72.4085,83072,
8,364.85,83.5255,112064,
8,357.24,63.0339,98178,
8,372.35,73.819,91478,
8,353.17,77.1428,125248,
8,415.65,77.559,116291,
8,314.73,69.1377,107702,
8,333.12,70.5461,96435,
8,375.72,79.5221,122983,
8,348.76,85.4397,102045,
8,373.25,72.6243,126892,
8,383.67,73.4725,104516,
8,376.82,67.4036,113079,
8,377.26,73.123,113361,
8,343.01,70.0508,116301,
8,377.82,72.5747,114055,
8,435.46,70.5378,211888,
8,328.16,85.2013,109887,
8,373.51,66.7793,110259,
8,408.75,80.2071,104728,
8,367.85,77.288,110746,
8,358,78.8122,96774,
8,352.85,81.8589,102473,
8,356.15,70.5845,131604,
8,385.5,73.4567,105422,
