4,26,4.61778,174,
4,27.3,4.57964,1993,
4,28.6,4.52659,5190,
4,20.2,3.215,196,
4,17.2,3.83183,1338,
4,20.7,3.01881,1807,
4,25.9,3.80444,1861,
4,16.1,3.38202,1361,
4,13.3,3.70913,1113,
4,15.2,3.47167,1262,
4,32.4,4.12107,209,
4,24.4,3.60143,219,
4,24.7,4.69548,2379,
4,17.6,3.41528,4203,
4,20.5,3.74944,1686,
4,23.3,4.58722,1662,
4,21.9,4.01813,1726,
4,24.2,4.09857,2183,
4,31.4,4.24881,203,
4,29.8,3.89778,402,
4,20,4.04048,3106,
4,17.3,4.57857,181,
4,27.6,3.92714,2952,
4,19.7,4.49167,1569,
4,23.5,5.09746,1898,
4,30.1,4.38452,193,
4,18.3,4.885,251,
4,36.6,4.33012,2322,
4,20.8,3.55611,1769,
4,15.1,3.99667,249,
4,25.7,3.53183,2607,
4,21.5,4.54246,186,
4,33.2,4.06607,470,
4,21.3,4.34111,184,
4,17.4,4.10583,159,
4,24,3.97944,209,
4,18.1,3.6871,203,
4,22.4,4.74964,164,
4,25.8,3.7881,176,
4,20.1,4.21587,353,
4,20.6,4.295,1515,
4,19.1,4.98444,1536,
4,27.2,4.415,361,
4,21.6,5.28571,312,
4,25.2,4.23393,2597,
4,17.8,4.08579,459,
4,17.7,3.91389,6320,
4,22.3,4.00667,207,
4,20.4,4.39714,278,
4,19.5,4.25635,312,
4,24.6,3.96159,319,
4,21.7,3.87833,372,
4,15.1,4.11071,233,
4,23.3,3.93778,3733,
4,19.4,3.55619,1608,
4,17.5,3.59167,300,
4,23.3,4.63591,550,
4,16.1,3.38222,2209,
4,24.1,4.21925,497,
4,22.8,4.60119,475,
4,30.9,4.3075,890,
4,11.9,3.4975,170,
4,26.9,3.54925,584,
4,19,3.4,222,
4,11.6,2.83194,230,
4,18.2,2.87833,2419,
4,15.4,3.79214,1492,
4,11.3,2.70036,1312,
4,15.8,3.29056,271,
4,15.2,3.6425,254,
4,22.6,3.26524,1456,
4,21.2,3.55778,264,
4,19.7,4.13155,328,
4,22.2,3.57381,344,
4,13.9,3.87778,378,
4,29.5,4.35083,509,
4,27.3,3.62278,668,
4,20.6,4.53944,466,
4,21.3,4.6381,541,
4,28.7,3.63032,427,
4,25.2,4.02591,243,
4,17.1,3.34595,407,
4,14.7,4.28968,127,
4,25.6,4.02254,613,
4,19.9,3.54083,507,
4,18.1,3.11,561,
4,23.4,4.44583,330,
4,15.2,2.90889,1720,
4,26.7,4.30024,240,
4,16.9,3.50667,138,
4,20.6,3.47996,601,
4,29.3,4.05683,1539,
4,26.7,4.02798,1902,
4,22.5,3.71635,175,
4,17.8,4.23417,1440,
4,16.5,3.64762,160,
