1,32.9,6.33028,230,
1,43.3,7.87798,116,
1,44.1,7.18159,226,
1,33.6,7.28833,204,
1,24.6,7.90183,152,
1,33,5.04083,421,
1,36.4,5.925,252,
1,26.4,7.63619,117,
1,17.9,5.84881,73,
1,23.5,7.01333,84,
1,48.4,6.44464,269,
1,35.6,5.85381,229,
1,30.9,5.38944,312,
1,28.6,6.51667,206,
1,33.5,8.42111,145,
1,38.6,9.67583,122,
1,34.6,7.64853,313,
1,32.4,5.71841,235,
1,45.1,6.01687,353,
1,46.3,7.43298,324,
1,25.6,5.20929,205,
1,23.9,8.01595,181,
1,39.3,5.56841,223,
1,27.7,10.1333,162,
1,36.1,9.39151,313,
1,44.4,7.23992,229,
1,27.5,10.3811,71,
1,54.6,6.6654,286,
1,32.4,7.7904,198,
1,22.1,7.62583,139,
1,40.8,6.49468,278,
1,32.9,9.07175,185,
1,50.5,6.48643,225,
1,29.8,6.36806,303,
1,19.6,4.65667,219,
1,37.7,8.76417,227,
1,26.7,7.09087,170,
1,34.1,10.9282,146,
1,39.7,6.43333,6621,
1,29.5,6.72706,209,
1,31.8,7.86111,1843,
1,22.7,6.99389,266,
1,38.2,6.17917,200,
1,31.9,8.38968,383,
1,36.3,6.1994,194,
1,20.5,5.535,347,
1,28,7.525,215,
1,31.3,5.67012,348,
1,31.1,8.56817,140,
1,28.3,7.60556,222,
1,33.8,5.57238,359,
1,31.8,6.96,284,
1,23,6.61488,235,
1,28.2,4.56306,309,
1,32.1,7.53317,116,
1,25.1,7.27333,304,
1,31.7,6.74067,364,
1,21.3,5.33111,263,
1,35.1,6.43683,265,
1,29.4,6.15246,262,
1,45.4,6.81889,129,
1,16,5.03917,6191,
1,38.6,5.1479,368,
1,22.2,4.21048,2758,
1,15.6,4.1125,66,
1,24.5,5.55667,188,
1,20.6,6.57071,180,
1,14.9,5.15571,93,
1,24.7,7.38694,349,
1,21,6.79679,566,
1,34.1,5.88905,203,
1,28.3,6.11611,90,
1,30,7.48512,258,
1,30.9,5.12556,216,
1,18.2,5.65905,376,
1,40.4,5.82623,105,
1,40.2,5.53389,420,
1,24.3,5.16278,211,
1,31.5,7.60476,204,
1,45.3,5.96286,971,
1,39,7.38333,203,
1,26.2,6.98048,95,
1,19.4,6.07825,284,
1,37.1,6.04484,119,
1,32.2,7.3725,166,
1,28.4,6.90714,101,
1,32.4,7.54571,213,
1,19.1,5.71778,147,
1,18.5,3.79833,157,
1,39.6,7.65127,222,
1,23.8,5.03389,184,
1,31.7,5.58968,101,
1,44.7,6.84964,406,
1,39.9,6.52778,140,
1,32.6,5.72175,116,
1,27.1,7.39738,301,
1,25.7,6.32679,93,
