7,29.3,5.52028,312,
7,31.3,5.92607,1680,
7,32.6,5.5219,389,
7,28.4,6.72167,280,
7,23.2,8.15183,6116,
7,26.2,5.07571,340,
7,29.6,4.79611,185,
7,19.6,6.44702,2930,
7,21.2,8.84365,1140,
7,19.4,5.76667,1191,
7,34.4,4.58786,2282,
7,27.6,4.54881,2285,
7,26.8,5.10381,299,
7,27.3,7.29722,264,
7,31.8,11.1428,1996,
7,32.5,10.5425,156,
7,25.7,5.14437,478,
7,31.8,8.60103,547,
7,40,7.04067,608,
7,38.4,7.2296,640,
7,31.8,10.4435,474,
7,21.6,6.82357,428,
7,34.3,7.12056,659,
7,26.7,11.6497,339,
7,28.5,8.94282,332,
7,31.3,4.81786,2039,
7,21.1,7.88333,208,
7,45.5,5.63377,261,
7,27.9,5.94944,178,
7,20.2,7.9175,116,
7,34.2,7.24627,391,
7,28.1,11.0392,1674,
7,42.8,5.71496,265,
7,23.9,6.78333,206,
7,20.7,5.3425,242,
7,28.1,5.64389,158,
7,21.8,6.12841,308,
7,28.8,10.0975,1712,
7,36.8,7.32381,487,
7,23.7,5.44718,285,
7,31.5,10.5697,317,
7,18.4,4.29111,260,
7,30.5,5.17524,5818,
7,23,7.29603,302,
7,29.9,5.16726,437,
7,19.9,5.5519,300,
7,29.7,12.4389,316,
7,26.3,4.88393,224,
7,25.2,8.98643,173,
7,23.4,5.87619,1650,
7,27,4.67627,352,
7,28.9,6.90833,316,
7,18.3,5.55238,263,
7,28.5,5.52833,287,
7,29.7,8.68333,1660,
7,27.3,11.2508,1573,
7,33.8,10.9692,1880,
7,22.8,6.14889,170,
7,30.5,8.48921,202,
7,26.5,5.45008,167,
7,35.7,5.26667,208,
7,17.1,7.07167,270,
7,29.4,4.22429,417,
7,22.4,4.575,353,
7,12.4,3.91111,298,
7,27.3,8.71,381,
7,18.6,6.96714,288,
7,17.6,8.21321,317,
7,25.1,8.22889,198,
7,19.4,6.69452,415,
7,28.3,4.81571,2806,
7,27.4,7.42889,437,
7,25.9,8.90774,337,
7,30.9,6.00103,184,
7,19,7.65206,168,
7,36.4,5.78679,219,
7,28.4,3.54028,248,
7,25.3,5.47667,1576,
7,28.1,7.63512,195,
7,34.8,4.73802,5255,
7,29.7,6.11119,167,
7,19.4,4.47167,6519,
7,18.3,5.26762,1173,
7,29.4,5.4077,332,
7,24.3,6.385,1411,
7,20.4,4.35821,437,
7,23.7,4.28679,291,
7,20.2,8.34611,356,
7,20.9,5.04556,259,
7,30.8,8.01444,335,
7,28.4,7.57694,128,
7,30,8.05317,2230,
7,32.7,5.31782,457,
7,35.7,6.65956,1906,
7,31.1,6.43242,392,
7,26.4,7.57476,3666,
7,28.5,9.5631,126,
