3,83.08,12.5055,17266,
3,108.42,14.2139,19109,
3,97.1,13.056,12533,
3,99.58,13.7664,36055,
3,92.9,13.6632,12728,
3,97.52,12.6991,45813,
3,101.06,14.0138,26886,
3,88.86,12.6659,12627,
3,76.72,11.7268,29571,
3,76.42,11.7222,11164,
3,85.42,12.2426,31899,
3,96.62,13.9012,15583,
3,105.32,14.0828,30456,
3,78.4,11.7392,10603,
3,80.8,13.1223,34286,
3,120.78,15.6231,34126,
3,84.28,13.6684,14809,
3,100.2,13.6556,28406,
3,98.32,13.59,13415,
3,103.02,13.5354,32761,
3,98.04,12.7948,15784,
3,98.5,14.1399,33580,
3,109.68,14.2806,21367,
3,90.36,12.8657,32538,
3,87.3,13.2013,29252,
3,91.6,13.0594,14699,
3,99.64,13.2186,30879,
3,97.84,13.9639,13506,
3,119.14,15.1718,36733,
3,82,12.5451,14136,
3,94.6,12.9619,30231,
3,80.7,11.924,11107,
3,86.46,12.6831,31493,
3,104.78,14.2475,16894,
3,77.54,11.9302,28705,
3,103.8,13.3848,15918,
3,101.98,14.0785,32274,
3,104.82,13.8319,13999,
3,102.22,14.5871,33791,
3,79.14,12.4026,15858,
3,83.22,12.195,30366,
3,78.7,12.0054,40517,
3,105.36,15.2705,15257,
3,104.1,13.3578,28418,
3,76.66,11.2879,9926,
3,71.88,11.3594,30466,
3,101.16,13.9288,20001,
3,93.46,13.0343,21167,
3,108.94,14.7912,15661,
3,102.68,14.5586,16303,
3,95.64,13.7199,32330,
3,87.26,12.6343,11962,
3,98.5,12.8195,32646,
3,120.48,15.4002,37807,
3,108.12,14.0376,16567,
3,106.12,14.1743,26254,
3,100.62,13.8456,15448,
3,108.56,14.7568,32584,
3,94.16,13.0984,14554,
3,118.84,14.9822,39454,
3,87.38,11.6378,33099,
3,89.64,13.2804,35455,
3,109.54,13.7752,15099,
3,84.66,13.7796,33514,
3,88.64,13.5475,16887,
3,112.2,14.4044,31938,
3,96.12,13.686,16725,
3,86.4,13.0862,30702,
3,89.96,12.671,33948,
3,89.72,13.1872,11947,
3,97.72,14.0243,31283,
3,115.24,14.1483,16014,
3,96.6,13.1476,35935,
3,92.48,12.3667,11828,
3,84.98,12.6043,30184,
3,94.92,13.4775,14928,
3,96.1,12.8217,44584,
3,105.8,14.0341,24614,
3,92.94,13.1322,13137,
3,78.32,12.0289,28595,
3,80.58,11.6636,13544,
3,75.82,11.3088,31469,
3,114.22,15.351,16624,
3,93.38,12.9433,29209,
3,101.4,13.4992,16584,
3,80,11.9591,29211,
3,77.88,12.4957,10869,
3,97.26,13.6972,27523,
3,89.52,12.6497,12803,
3,101.34,13.6672,31142,
3,81.42,11.7519,21860,
3,93.18,13.1785,33487,
3,103.3,14.4604,32707,
3,90.42,13.3852,12344,
3,89.94,12.5284,28706,
3,90.98,14.0386,12761,
3,89.34,12.5986,34267,
3,83.82,12.9035,10842,
