8,170.8,43.2977,5350,
8,204.5,31.7743,38116,
8,201.42,35.7894,5500,
8,216.46,39.7984,6149,
8,185.36,32.8716,72293,
8,214.16,37.4814,11204,
8,226.22,34.522,7571,
8,193.46,37.3973,70720,
8,157.36,32.5402,9024,
8,168.46,36.7804,83572,
8,186.9,32.0302,7172,
8,228.08,42.0915,60493,
8,218.94,34.3408,10339,
8,193.2,39.8207,10726,
8,191.82,33.0298,67514,
8,252.5,35.3679,61964,
8,180.02,30.3748,7886,
8,202.76,32.7754,66944,
8,208,37.8576,11440,
8,205.06,35.3481,61013,
8,209.2,41.1592,8532,
8,211.88,36.2249,8953,
8,234.06,36.1218,82184,
8,208.08,37.3203,8769,
8,204.94,39.3802,75714,
8,205.9,40.3546,9752,
8,210.22,32.5213,9515,
8,206.04,41.1834,69165,
8,234.9,35.1913,9261,
8,195.7,37.5286,71632,
8,224.42,38.424,8877,
8,194.14,30.3073,89653,
8,214.4,46.9617,28169,
8,210.24,35.4509,9282,
8,188.26,48.0891,78385,
8,206.88,38.0296,9426,
8,224.44,37.4689,69496,
8,241.14,36.2476,59228,
8,237.22,37.3974,13537,
8,184.6,37.529,66025,
8,190.26,46.7538,13648,
8,176.48,35.1914,68015,
8,238.5,37.7482,11882,
8,207.74,37.1327,75058,
8,169.98,38.1612,8700,
8,196.82,42.1752,71707,
8,223.74,31.7583,10140,
8,220.28,35.4876,72336,
8,226.76,36.3092,8781,
8,247.38,42.7156,80748,
8,211.14,37.0254,18006,
8,194.64,34.992,47386,
8,208.28,35.2939,13931,
8,237.08,34.6314,77110,
8,239.76,40.9717,7554,
8,230.14,39.7621,8893,
8,194.06,34.8716,81839,
8,202.24,29.9849,12414,
8,205.46,36.8074,72813,
8,245.8,35.5399,9674,
8,216.54,43.1555,69107,
8,183.5,36.0419,6934,
8,228.28,46.3143,9363,
8,176.74,35.1012,77299,
8,198.52,34.1581,6831,
8,248.88,39.2809,8641,
8,209.7,38.5751,60801,
8,168.18,31.6225,10821,
8,213.52,37.3156,74631,
8,207.7,38.2642,9192,
8,195.14,31.2653,9165,
8,214.66,38.2175,62461,
8,208.34,37.7661,15197,
8,198.2,37.397,62587,
8,184.96,41.0957,6469,
8,191.26,33.1764,60595,
8,212.82,38.8784,8629,
8,213.8,37.1526,65843,
8,211.38,46.3343,9800,
8,181.46,35.5258,8305,
8,171.4,37.6278,53646,
8,171.3,38.4704,11121,
8,247.14,42.3776,76319,
8,199.36,42.0836,12565,
8,213.74,41.3436,8208,
8,175.58,37.1072,62875,
8,175.12,30.0573,62068,
8,214.98,38.5417,6690,
8,201.9,39.7197,9181,
8,232.9,42.3022,62962,
8,159.78,31.9781,6417,
8,206.08,38.9542,7007,
8,220.06,30.374,71722,
8,202.36,42.7812,6999,
8,187.66,38.1624,7034,
8,199.5,35.435,78804,
8,188.32,37.9855,6745,
8,182.34,35.9062,6495,
